gid,pid,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,fd,sg,nh,pts,tck,sk,pen,ints,fum,saf,blk,eps,epa
5084,833596,SEA,PIT,RUSH,10,42,2,10,17,0,7,0,2,2,5,70,4,0,0,0,0,1,0,0,0,0,0,0,3.55,0.09
5084,833597,SEA,PIT,RUSH,11,47,2,9,35,0,7,0,2,3,1,74,4,0,1,0,0,1,0,0,0,0,0,0,3.64,-1.74
5084,833598,SEA,PIT,NOPL,11,3,2,8,48,0,7,0,2,4,3,72,4,1,0,0,0,0,0,1,0,0,0,0,1.9,2.64
5084,833599,SEA,PIT,PASS,12,5,2,8,45,0,7,0,2,1,10,86,5,1,1,0,7,0,0,0,0,0,0,0,4.54,2.46
5084,833600,SEA,PIT,FGXP,12,3,2,8,40,7,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,833601,PIT,SEA,KOFF,0,6,2,8,40,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,833602,PIT,SEA,RUSH,1,35,2,8,40,7,7,2,0,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,0.88,-0.19
5084,833603,PIT,SEA,RUSH,2,42,2,8,4,7,7,2,0,2,7,28,2,0,1,0,0,1,0,0,0,0,0,0,0.69,-0.58
5084,833604,PIT,SEA,PASS,3,3,2,7,22,7,7,2,0,3,6,29,2,0,1,0,0,0,0,0,0,0,0,0,0.11,-1.19
5084,833605,SEA,PIT,PUNT,0,7,2,7,19,7,7,0,2,4,6,29,2,0,0,0,0,0,0,0,0,0,0,0,-1.08,-0.36
5084,833606,SEA,PIT,PASS,1,3,2,7,12,7,7,0,2,1,10,32,2,0,1,0,0,0,0,0,0,0,0,0,1.44,-0.61
5084,833607,SEA,PIT,PASS,2,29,2,7,9,7,7,0,2,2,10,32,2,0,1,0,0,0,1,1,0,0,0,0,0.83,-1.24
5084,833608,SEA,PIT,PASS,3,36,2,6,40,7,7,0,2,3,15,27,2,0,1,0,0,1,0,0,0,0,0,0,-0.41,-0.25
5084,833609,PIT,SEA,PUNT,0,10,2,6,4,7,7,2,0,4,6,36,2,0,0,0,0,0,0,0,0,0,0,0,-0.66,-0.48
5084,833610,PIT,SEA,NOPL,0,5,2,5,54,7,7,2,0,1,10,28,2,0,0,0,0,0,0,1,0,0,0,0,1.14,0.37
5084,833611,PIT,SEA,PASS,1,28,2,5,49,7,7,2,0,1,10,33,2,1,1,0,0,1,0,0,0,0,0,0,1.51,0.86
5084,833612,PIT,SEA,PASS,2,33,2,5,21,7,7,2,0,1,10,45,3,1,1,0,0,1,0,0,0,0,0,0,2.37,0.74
5084,833613,PIT,SEA,PASS,3,34,2,4,48,7,7,2,0,1,10,57,3,1,1,1,0,1,0,0,0,0,0,0,3.11,0.74
5084,833614,PIT,SEA,RUSH,4,38,2,4,14,7,7,2,0,1,10,72,4,0,1,1,0,1,0,0,0,0,0,0,3.85,0.12
5084,833615,PIT,SEA,PASS,5,7,2,3,36,7,7,2,0,2,4,78,4,0,1,0,0,0,0,0,0,0,0,0,3.97,-0.65
5084,833616,PIT,SEA,NOPL,5,25,2,3,29,7,7,1,0,3,4,78,4,0,0,0,0,0,0,1,0,0,0,0,3.32,-0.99
5084,833617,PIT,SEA,PASS,6,32,2,3,4,7,7,1,0,3,14,68,4,0,1,0,0,1,0,0,0,0,0,0,2.33,-0.12
5084,833618,PIT,SEA,FGXP,7,4,2,2,32,7,7,1,0,4,5,77,4,0,0,0,3,0,0,0,0,0,0,0,2.21,0.79
5084,833619,SEA,PIT,KOFF,0,5,2,2,28,7,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,833620,SEA,PIT,RUSH,1,28,2,2,23,7,10,0,1,1,10,13,1,0,1,0,0,1,0,1,0,0,0,0,-0.06,-0.63
5084,833621,SEA,PIT,PASS,2,4,2,1,55,7,10,0,1,1,15,8,1,1,1,0,0,1,0,0,0,0,0,0,-0.69,2.58
5084,833622,SEA,PIT,PASS,3,19,2,1,51,7,10,0,1,1,10,38,2,0,1,1,0,1,0,0,0,0,0,0,1.89,0
5084,833623,SEA,PIT,PASS,4,6,2,1,32,7,10,0,1,2,5,43,3,1,1,1,0,1,0,0,0,0,0,0,1.89,0.81
5084,833624,SEA,PIT,PASS,5,6,2,1,26,7,10,0,1,1,10,50,3,0,1,1,0,0,0,0,0,0,0,0,2.7,0.44
5084,833625,SEA,PIT,RUSH,6,28,2,1,20,7,10,0,1,2,1,59,3,1,1,1,0,1,0,0,0,0,0,0,3.14,0.35
5084,833626,SEA,PIT,PASS,7,22,2,0,52,7,10,0,1,1,10,64,4,0,1,0,0,1,0,0,0,0,0,0,3.49,-0.68
5084,833627,SEA,PIT,PASS,8,18,2,0,30,7,10,0,1,2,11,63,4,0,1,1,0,1,0,0,0,0,0,0,2.81,-0.39
5084,833628,SEA,PIT,NOPL,8,4,2,0,12,7,10,0,1,3,8,66,4,0,0,0,0,0,0,1,0,0,0,0,2.42,-1.57
5084,833629,SEA,PIT,PASS,9,5,2,0,8,7,10,0,1,3,23,51,3,0,1,0,0,1,0,0,0,0,0,0,0.85,0
5084,833630,SEA,PIT,FGXP,10,3,2,0,3,7,10,0,1,4,14,60,4,0,0,0,0,0,0,0,0,0,0,0,0.85,0
5084,833631,SEA,PIT,KOFF,0,7,3,15,0,7,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,833632,SEA,PIT,PASS,1,3,3,14,53,7,10,3,3,1,10,16,1,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.6
5084,833633,SEA,PIT,RUSH,2,42,3,14,50,7,10,3,3,2,10,16,1,0,1,0,0,1,0,0,0,0,0,0,-0.45,-0.61
5084,833634,SEA,PIT,PASS,3,36,3,14,8,7,10,3,3,3,10,16,1,0,1,0,0,1,0,0,0,0,0,0,-1.06,-0.38
5084,833635,PIT,SEA,PUNT,0,9,3,13,32,10,7,3,3,4,4,22,2,0,0,0,0,0,0,0,0,0,0,0,-1.44,1.04
5084,833636,PIT,SEA,RUSH,1,39,3,13,23,10,7,3,3,1,10,19,1,0,0,0,0,1,0,0,0,0,0,0,0.4,-0.36
5084,833637,PIT,SEA,PASS,2,4,3,12,44,10,7,3,3,2,8,21,2,0,0,0,0,0,0,0,0,0,0,0,0.04,-0.68
5084,833638,PIT,SEA,PASS,3,5,3,12,40,10,7,3,3,3,8,21,2,0,1,0,0,0,0,0,1,0,0,0,-0.64,-2.65
5084,833639,SEA,PIT,RUSH,1,42,3,12,35,7,10,3,3,1,10,60,4,0,0,0,0,1,0,0,0,0,0,0,3.29,-0.79
5084,833640,SEA,PIT,PASS,2,39,3,11,53,7,10,3,3,2,12,58,3,1,1,0,0,1,0,0,0,0,0,0,2.5,1.47
5084,833641,SEA,PIT,RUSH,3,38,3,11,14,7,10,3,3,1,10,75,4,0,1,0,0,1,0,0,0,0,0,0,3.97,-0.6
5084,833642,SEA,PIT,PASS,4,4,3,10,36,7,10,3,3,2,10,75,4,0,1,0,0,0,0,0,0,0,0,0,3.37,-0.6
5084,833643,SEA,PIT,PASS,5,38,3,10,32,7,10,3,3,3,10,75,4,1,1,0,0,1,0,0,0,0,0,0,2.77,1.91
5084,833644,SEA,PIT,PASS,6,5,3,9,54,7,10,3,3,1,10,88,5,1,1,0,7,0,0,0,0,0,0,0,4.68,2.32
5084,833645,SEA,PIT,FGXP,6,3,3,9,49,14,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,833646,PIT,SEA,KOFF,0,6,3,9,49,10,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,833647,PIT,SEA,PASS,1,30,3,9,49,10,14,3,3,1,10,25,2,0,1,0,0,0,0,0,0,0,0,0,0.88,-0.62
5084,833648,PIT,SEA,RUSH,2,42,3,9,46,10,14,3,3,2,10,25,2,1,1,0,0,1,0,0,0,0,0,0,0.26,1.7
5084,833649,PIT,SEA,PASS,3,47,3,9,4,10,14,3,3,1,10,39,2,1,1,0,0,1,0,0,0,0,0,0,1.96,2.43
5084,833650,PIT,SEA,RUSH,4,37,3,8,17,10,14,3,3,1,10,84,5,0,0,0,0,1,0,0,0,0,0,0,4.39,-0.65
5084,833651,PIT,SEA,PASS,5,47,3,7,40,10,14,3,3,2,10,84,5,0,0,0,0,1,0,0,0,0,0,0,3.74,-0.8
5084,833652,PIT,SEA,PASS,6,28,3,6,53,10,14,3,3,3,14,80,5,0,1,0,0,1,0,0,0,0,0,0,2.94,-0.4
5084,833653,PIT,SEA,FGXP,7,4,3,6,25,10,14,3,3,4,9,85,5,0,0,0,3,0,0,0,0,0,0,0,2.54,0.46
5084,833654,SEA,PIT,KOFF,0,6,3,6,21,14,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,833655,SEA,PIT,PASS,1,30,3,6,21,14,13,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,0.88,0.52
5084,833656,SEA,PIT,PASS,2,36,3,5,52,14,13,3,3,2,2,33,2,1,1,0,0,1,0,0,0,0,0,0,1.4,0.64
5084,833657,SEA,PIT,RUSH,3,42,3,5,16,14,13,3,3,1,10,40,2,0,1,0,0,1,0,0,0,0,0,0,2.04,-0.01
5084,833658,SEA,PIT,PASS,4,38,3,4,34,14,13,3,3,2,5,45,3,1,1,0,0,1,0,0,0,0,0,0,2.03,0.96
5084,833659,SEA,PIT,PASS,5,31,3,3,56,14,13,3,3,1,10,55,3,0,1,0,0,1,0,0,0,0,0,0,2.99,0.07
5084,833660,SEA,PIT,RUSH,6,21,3,3,25,14,13,3,3,2,5,60,4,0,0,0,0,1,0,0,0,0,0,0,3.06,-0.14
5084,833661,SEA,PIT,RUSH,7,8,3,3,4,14,13,3,3,3,2,63,4,1,1,0,7,0,0,0,0,0,0,0,2.92,4.08
5084,833662,SEA,PIT,FGXP,7,3,3,2,56,21,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,833663,PIT,SEA,KOFF,0,6,3,2,56,13,21,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,833664,PIT,SEA,PASS,1,30,3,2,56,13,21,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,0.88,0.09
5084,833665,PIT,SEA,PASS,2,35,3,2,19,13,21,3,3,2,5,30,2,1,1,0,0,1,0,0,0,0,0,0,0.97,0.84
5084,833666,PIT,SEA,PASS,3,47,3,1,44,13,21,3,3,1,10,37,2,1,1,1,0,1,0,0,0,0,0,0,1.81,0.89
5084,833667,PIT,SEA,PASS,4,40,3,0,57,13,21,3,3,1,10,50,3,0,1,0,0,1,0,0,0,0,0,0,2.7,-0.64
5084,833668,PIT,SEA,PASS,5,30,3,0,17,13,21,3,3,2,10,50,3,0,1,0,0,1,0,0,0,0,0,0,2.06,-0.53
5084,833669,PIT,SEA,PASS,6,41,4,15,0,13,21,3,3,3,8,52,3,1,1,0,0,1,0,0,0,0,0,0,1.53,2.18
5084,833670,PIT,SEA,RUSH,7,45,4,14,19,13,21,3,3,1,10,69,4,0,1,0,0,1,0,0,0,0,0,0,3.71,0.02
5084,833671,PIT,SEA,PASS,8,7,4,13,34,13,21,3,3,2,5,74,4,0,1,0,0,0,0,0,0,0,0,0,3.73,-0.66
5084,833672,PIT,SEA,RUSH,9,47,4,13,27,13,21,3,3,3,5,74,4,1,1,0,0,1,0,0,0,0,0,0,3.07,1.16
5084,833673,PIT,SEA,RUSH,10,32,4,12,40,13,21,3,3,1,10,81,5,0,0,0,0,1,0,0,0,0,0,0,4.23,0.33
5084,833674,PIT,SEA,RUSH,11,45,4,12,8,13,21,3,3,2,3,88,5,1,0,0,0,1,0,0,0,0,0,0,4.56,0.51
5084,833675,PIT,SEA,PASS,12,7,4,11,23,13,21,3,3,1,8,92,5,1,1,0,6,0,0,0,0,0,0,0,5.07,1.93
5084,833676,PIT,SEA,CONV,13,0,4,11,16,19,21,3,3,0,2,98,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,833677,SEA,PIT,KOFF,0,6,4,11,16,21,19,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,833678,SEA,PIT,PASS,1,30,4,11,16,21,19,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,0.88,-0.19
5084,833679,SEA,PIT,PASS,2,39,4,10,41,21,19,3,3,2,7,28,2,1,1,0,0,1,0,0,0,0,0,0,0.69,1.12
5084,833680,SEA,PIT,NOPL,2,21,4,10,2,21,19,3,3,1,10,37,2,0,0,0,0,0,0,1,0,0,0,0,1.81,-0.64
5084,833681,SEA,PIT,NOPL,2,6,4,9,41,21,19,3,3,1,15,32,2,0,0,0,0,0,0,1,0,0,0,0,1.17,-1.23
5084,833682,SEA,PIT,RUSH,3,41,4,9,35,21,19,3,3,1,25,22,2,0,1,0,0,1,0,0,0,0,0,0,-0.06,0.13
5084,833683,SEA,PIT,NOPL,3,7,4,8,54,21,19,3,3,2,20,27,2,1,0,0,0,0,0,1,0,0,0,0,0.07,3.47
5084,833684,SEA,PIT,RUSH,4,42,4,8,47,21,19,3,3,1,10,65,4,0,0,0,0,1,0,0,0,0,0,0,3.54,-0.1
5084,833685,SEA,PIT,RUSH,5,43,4,8,5,21,19,3,3,2,6,69,4,0,1,0,0,1,0,0,0,0,0,0,3.44,-0.33
5084,833686,SEA,PIT,PASS,6,7,4,7,22,21,19,3,3,3,3,72,4,1,1,0,7,0,0,0,0,0,0,0,3.11,3.89
5084,833687,SEA,PIT,FGXP,6,3,4,7,15,28,19,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,833688,PIT,SEA,KOFF,0,6,4,7,15,19,28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,833689,PIT,SEA,RUSH,1,35,4,7,15,19,28,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,0.88,0.37
5084,833690,PIT,SEA,PASS,2,30,4,6,47,19,28,3,3,2,3,32,2,1,1,0,0,1,0,0,0,0,0,0,1.25,0.99
5084,833691,PIT,SEA,PASS,3,4,4,6,17,19,28,3,3,1,10,43,3,0,1,1,0,0,0,0,0,0,0,0,2.24,-0.6
5084,833692,PIT,SEA,PASS,4,7,4,6,13,19,28,3,3,2,10,43,3,0,1,0,0,0,0,0,0,0,0,0,1.64,-0.78
5084,833693,PIT,SEA,PASS,5,4,4,6,6,19,28,3,3,3,10,43,3,0,1,0,0,0,0,0,0,0,0,0,0.86,-1.14
5084,833694,SEA,PIT,PUNT,0,13,4,6,2,28,19,3,3,4,10,43,3,0,0,0,0,0,0,0,0,0,0,0,-0.28,0.5
5084,833695,SEA,PIT,RUSH,1,12,4,5,49,28,19,3,3,1,10,11,1,0,0,0,0,0,0,0,0,1,0,0,-0.22,-5.61
5084,833696,PIT,SEA,PASS,1,3,4,5,37,19,28,3,3,1,3,97,5,1,0,0,7,0,0,0,0,0,0,0,5.83,1.17
5084,833697,PIT,SEA,FGXP,1,3,4,5,34,26,28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,833698,SEA,PIT,KOFF,0,6,4,5,34,28,26,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,833699,SEA,PIT,PASS,1,30,4,5,34,28,26,3,3,1,10,25,2,1,1,0,0,1,0,0,0,0,0,0,0.88,0.86
5084,833700,SEA,PIT,PASS,2,43,4,4,53,28,26,3,3,1,10,36,2,0,1,0,0,1,0,0,0,0,0,0,1.74,-0.11
5084,833701,SEA,PIT,PASS,3,4,4,4,10,28,26,3,3,2,6,40,2,1,1,0,0,1,0,0,0,0,0,0,1.63,0.88
5084,833702,SEA,PIT,RUSH,4,42,4,4,6,28,26,3,3,1,10,47,3,0,0,0,0,1,0,0,0,0,0,0,2.51,-0.53
5084,833703,SEA,PIT,RUSH,5,43,4,3,24,28,26,3,3,2,9,48,3,1,1,0,0,1,0,0,0,0,0,0,1.98,1.19
5084,833704,SEA,PIT,RUSH,6,20,4,2,41,28,26,3,3,1,10,58,3,0,1,0,0,1,0,0,0,0,0,0,3.17,-0.18
5084,833705,SEA,PIT,NOPL,6,5,4,2,21,28,26,3,2,2,7,61,4,0,0,0,0,0,0,1,0,0,0,0,2.99,-1.06
5084,833706,SEA,PIT,RUSH,7,5,4,2,16,28,26,3,2,2,17,51,3,0,1,0,0,1,0,0,0,0,0,0,1.93,-0.68
5084,833707,SEA,PIT,RUSH,8,11,4,2,11,28,26,3,1,3,16,52,3,0,1,0,0,1,0,0,0,0,0,0,1.25,0.43
5084,833708,SEA,PIT,RUSH,9,45,4,2,0,28,26,2,1,4,1,67,4,1,0,0,0,1,0,0,0,0,0,0,1.68,2.03
5084,833709,SEA,PIT,RUSH,10,1,4,1,15,28,26,2,1,1,10,69,4,0,0,0,0,0,0,0,0,0,0,0,3.71,-0.66
5084,833710,SEA,PIT,RUSH,11,42,4,1,14,28,26,2,0,2,11,68,4,0,0,0,0,0,0,0,0,0,0,0,3.05,-0.73
5084,833711,SEA,PIT,RUSH,12,32,4,0,32,28,26,2,0,3,12,67,4,0,0,0,0,0,0,0,0,0,0,0,2.32,0
5085,833712,OAK,KC,KOFF,0,6,1,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,833713,OAK,KC,RUSH,1,35,1,15,0,0,0,3,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0,0.88,0.37
5085,833714,OAK,KC,PASS,2,4,1,14,20,0,0,3,3,2,3,32,2,0,1,0,0,0,0,0,0,0,0,0,1.25,-0.62
5085,833715,OAK,KC,PASS,3,40,1,14,16,0,0,3,3,3,3,32,2,1,1,0,0,1,0,0,0,0,0,0,0.63,2.48
5085,833716,OAK,KC,PASS,4,3,1,13,36,0,0,3,3,1,10,57,3,0,0,0,0,0,0,0,0,0,0,0,3.11,-0.62
5085,833717,OAK,KC,PASS,5,5,1,13,33,0,0,3,3,2,10,57,3,0,1,0,0,0,0,0,0,0,0,0,2.49,-0.75
5085,833718,OAK,KC,PASS,6,42,1,13,28,0,0,3,3,3,10,57,3,1,1,0,0,1,0,0,0,0,0,0,1.74,2.27
5085,833719,OAK,KC,NOPL,6,21,1,12,46,0,0,3,3,1,10,76,4,0,0,0,0,0,0,1,0,0,0,0,4.01,0.22
5085,833720,OAK,KC,RUSH,7,40,1,12,25,0,0,3,3,1,10,81,5,0,0,0,0,1,0,0,0,0,0,0,4.23,0.4
5085,833721,OAK,KC,RUSH,8,39,1,11,45,0,0,3,3,2,2,89,5,0,1,0,0,1,0,0,0,0,0,0,4.63,-0.17
5085,833722,OAK,KC,RUSH,9,42,1,11,6,0,0,3,3,3,1,90,5,0,0,0,0,1,0,0,0,0,0,0,4.46,-1.64
5085,833723,OAK,KC,FGXP,10,3,1,10,24,0,0,3,3,4,1,90,5,0,0,0,3,0,0,0,0,0,0,0,2.82,0.18
5085,833724,KC,OAK,KOFF,0,6,1,10,21,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,833725,KC,OAK,RUSH,1,35,1,10,21,0,3,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,0.88,-0.07
5085,833726,KC,OAK,PASS,2,41,1,9,43,0,3,3,3,2,6,29,2,1,1,0,0,1,0,0,0,0,0,0,0.81,1
5085,833727,KC,OAK,NOPL,2,7,1,9,2,0,3,3,3,1,10,37,2,0,0,0,0,0,0,1,0,0,0,0,1.81,0.36
5085,833728,KC,OAK,PASS,3,35,1,8,55,0,3,3,3,1,10,42,3,0,1,0,0,1,0,0,0,0,0,0,2.17,0
5085,833729,KC,OAK,RUSH,4,46,1,8,20,0,3,3,3,2,5,47,3,0,1,0,0,1,0,0,0,0,0,0,2.17,-1.27
5085,833730,KC,OAK,PASS,5,5,1,7,34,0,3,2,3,3,9,43,3,0,1,0,0,0,0,0,0,0,0,0,0.9,-1.16
5085,833731,OAK,KC,PUNT,0,5,1,7,29,3,0,3,2,4,9,43,3,0,0,0,0,0,0,0,0,0,0,0,-0.26,-0.73
5085,833732,OAK,KC,RUSH,1,33,1,7,24,3,0,3,2,1,10,26,2,0,0,0,0,1,0,0,0,0,0,0,0.99,-0.09
5085,833733,OAK,KC,PASS,2,44,1,6,51,3,0,3,2,2,6,30,2,1,1,0,0,1,0,0,0,0,0,0,0.9,0.84
5085,833734,OAK,KC,PASS,3,32,1,6,7,3,0,3,2,1,10,36,2,1,1,0,0,1,0,0,0,0,0,0,1.74,0.77
5085,833735,OAK,KC,NOPL,3,1,1,5,35,3,0,3,2,1,10,47,3,1,0,0,0,0,0,1,0,0,0,0,2.51,2.28
5085,833736,OAK,KC,PASS,4,5,1,5,34,3,0,3,2,1,10,90,5,0,1,0,0,0,0,0,0,0,0,0,4.79,-0.42
5085,833737,OAK,KC,PASS,5,39,1,5,29,3,0,3,2,2,10,90,5,0,1,0,0,1,0,0,0,0,0,0,4.37,0.11
5085,833738,OAK,KC,PASS,6,4,1,4,50,3,0,3,2,3,4,96,5,1,1,0,7,0,0,0,0,0,0,0,4.48,2.52
5085,833739,OAK,KC,FGXP,6,3,1,4,46,10,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,833740,KC,OAK,KOFF,0,6,1,4,46,0,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,833741,KC,OAK,PASS,1,35,1,4,40,0,10,2,3,1,10,20,1,0,1,0,0,1,0,0,0,0,0,0,0.47,-0.05
5085,833742,KC,OAK,PASS,2,6,1,4,5,0,10,2,3,2,6,24,2,0,1,0,0,0,0,0,0,0,0,0,0.42,-0.67
5085,833743,KC,OAK,PASS,3,32,1,3,59,0,10,2,3,3,6,24,2,1,1,0,0,1,0,0,0,0,0,0,-0.25,1.91
5085,833744,KC,OAK,RUSH,4,36,1,3,27,0,10,2,3,1,10,35,2,0,1,0,0,1,0,0,0,0,0,0,1.66,-0.72
5085,833745,KC,OAK,PASS,5,4,1,2,51,0,10,2,3,2,11,34,2,0,1,0,0,0,0,0,0,0,0,0,0.94,-0.68
5085,833746,KC,OAK,PASS,6,36,1,2,47,0,10,2,3,3,11,34,2,0,1,0,0,1,0,0,0,0,0,0,0.26,-1.27
5085,833747,OAK,KC,PUNT,0,10,1,2,11,10,0,3,2,4,12,33,2,0,0,0,0,0,0,0,0,0,0,0,-1.01,-1.03
5085,833748,OAK,KC,PASS,1,5,1,2,1,10,0,3,2,1,10,40,2,0,0,0,0,0,0,0,0,0,0,0,2.04,-0.57
5085,833749,OAK,KC,RUSH,2,39,1,1,56,10,0,3,2,2,10,40,2,0,1,0,0,1,0,0,0,0,0,0,1.47,-0.58
5085,833750,OAK,KC,PASS,3,5,1,1,17,10,0,3,2,3,8,42,3,0,1,0,0,0,0,0,0,0,0,0,0.89,-1.2
5085,833751,KC,OAK,PUNT,0,7,1,1,12,0,10,2,2,4,8,42,3,0,0,0,0,0,0,0,0,0,0,0,-0.31,-0.83
5085,833752,KC,OAK,NOPL,0,5,1,1,5,0,10,2,2,1,10,28,2,1,0,0,0,0,0,1,0,0,0,0,1.14,1.1
5085,833753,KC,OAK,PASS,1,35,1,1,0,0,10,2,2,1,10,43,3,0,0,0,0,1,0,0,0,0,0,0,2.24,0.39
5085,833754,KC,OAK,RUSH,2,35,1,0,25,0,10,2,2,2,2,51,3,1,1,0,0,1,0,0,0,0,0,0,2.63,0.42
5085,833755,KC,OAK,PASS,3,5,2,15,0,0,10,2,2,1,10,56,3,1,1,0,7,0,0,0,0,0,0,0,3.05,3.95
5085,833756,KC,OAK,FGXP,3,3,2,14,55,7,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,833757,OAK,KC,KOFF,0,6,2,14,55,10,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,833758,OAK,KC,RUSH,1,35,2,14,55,10,7,2,2,1,10,25,2,1,0,0,0,1,0,0,0,0,0,0,0.88,0.93
5085,833759,OAK,KC,PASS,2,61,2,14,48,10,7,2,2,1,10,37,2,0,1,0,0,1,0,0,0,0,0,0,1.81,0.01
5085,833760,OAK,KC,RUSH,3,39,2,13,47,10,7,2,2,2,5,42,3,0,0,0,0,1,0,0,0,0,0,0,1.82,-0.8
5085,833761,OAK,KC,NOPL,3,18,2,13,8,10,7,2,2,3,6,41,3,0,0,0,0,0,0,1,0,0,0,0,1.02,-0.64
5085,833762,OAK,KC,RUSH,4,14,2,12,50,10,7,2,2,3,11,36,2,0,1,0,0,1,0,0,0,1,0,0,0.38,-0.04
5085,833763,KC,OAK,PUNT,0,13,2,12,36,7,10,2,2,4,1,46,3,0,0,0,0,0,0,1,0,0,0,0,0.34,0.34
5085,833764,KC,OAK,PASS,1,3,2,12,23,7,10,2,2,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,-0.68,-0.57
5085,833765,KC,OAK,PASS,2,38,2,12,20,7,10,2,2,2,10,5,1,1,1,0,0,1,0,0,0,0,0,0,-1.25,1.65
5085,833766,KC,OAK,PASS,3,5,2,11,42,7,10,2,2,1,10,19,1,0,1,0,0,0,0,0,0,0,0,0,0.4,-0.62
5085,833767,KC,OAK,RUSH,4,35,2,11,37,7,10,2,2,2,10,19,1,0,1,0,0,1,0,0,0,0,0,0,-0.22,0.14
5085,833768,KC,OAK,NOPL,4,20,2,11,2,7,10,2,1,3,4,25,2,1,0,0,0,0,0,1,0,0,0,0,-0.08,1.37
5085,833769,KC,OAK,PASS,5,30,2,11,2,7,10,2,1,1,10,30,2,1,1,0,0,1,0,0,0,0,0,0,1.29,1.08
5085,833770,KC,OAK,PASS,6,4,2,10,21,7,10,2,1,1,10,45,3,0,1,0,0,0,0,0,0,0,0,0,2.37,-0.62
5085,833771,KC,OAK,RUSH,7,46,2,10,17,7,10,2,1,2,10,45,3,0,0,0,0,1,0,0,0,0,0,0,1.75,-0.65
5085,833772,KC,OAK,PASS,8,41,2,9,31,7,10,2,1,3,9,46,3,1,1,0,0,1,0,0,0,0,0,0,1.1,2.01
5085,833773,KC,OAK,PASS,9,42,2,8,50,7,10,2,1,1,10,57,3,0,1,0,0,1,0,0,0,0,0,0,3.11,0.21
5085,833774,KC,OAK,PASS,10,39,2,8,8,7,10,2,1,2,3,64,4,0,1,0,0,1,0,0,0,0,0,0,3.32,-1.09
5085,833775,KC,OAK,PASS,11,46,2,7,29,7,10,2,1,3,7,60,4,1,1,0,0,1,0,0,0,0,0,0,2.23,1.43
5085,833776,KC,OAK,PASS,12,7,2,6,43,7,10,2,1,1,10,68,4,0,1,0,0,0,0,0,0,0,0,0,3.66,-0.55
5085,833777,KC,OAK,PASS,13,5,2,6,36,7,10,2,1,2,10,68,4,0,1,0,0,0,0,0,0,0,0,0,3.11,-0.71
5085,833778,KC,OAK,NOPL,13,34,2,6,31,7,10,2,1,3,10,68,4,0,0,0,0,0,0,1,0,0,0,0,2.4,-1
5085,833779,KC,OAK,PASS,14,6,2,5,57,7,10,2,1,3,20,58,3,1,1,0,7,0,0,0,0,0,0,0,1.4,5.6
5085,833780,KC,OAK,FGXP,14,3,2,5,51,14,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,833781,OAK,KC,KOFF,0,6,2,5,51,10,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,833782,OAK,KC,PASS,1,39,2,5,44,10,14,1,2,1,10,29,2,1,0,0,0,1,0,0,0,0,0,0,1.21,1.16
